ECU0: LK, ECU0: CC, ECU0: SENSING
486790, ECU0: LK, 1
486810, ECU0: CC, 1
486820, ECU0: CC, 0
486830, ECU0: LK, 0
486830, ECU0: SENSING, 1
486840, ECU0: CC, 1
486840, ECU0: SENSING, 0
486850, ECU0: CC, 0
486850, ECU0: LK, 1
486870, ECU0: CC, 1
486880, ECU0: CC, 0
486890, ECU0: LK, 0
486900, ECU0: CC, 1
486910, ECU0: CC, 0
486910, ECU0: LK, 1
486930, ECU0: CC, 1
486940, ECU0: CC, 0
486950, ECU0: LK, 0
486950, ECU0: SENSING, 1
486960, ECU0: CC, 1
486960, ECU0: SENSING, 0
486970, ECU0: CC, 0
486970, ECU0: LK, 1
486990, ECU0: CC, 1
487000, ECU0: CC, 0
487010, ECU0: LK, 0
487010, ECU0: SENSING, 1
487020, ECU0: CC, 1
487020, ECU0: SENSING, 0
487030, ECU0: CC, 0
487030, ECU0: LK, 1
487050, ECU0: CC, 1
487060, ECU0: CC, 0
487070, ECU0: LK, 0
487080, ECU0: CC, 1
487090, ECU0: CC, 0
487090, ECU0: LK, 1
487110, ECU0: CC, 1
487120, ECU0: CC, 0
487130, ECU0: LK, 0
487130, ECU0: SENSING, 1
487140, ECU0: CC, 1
487140, ECU0: SENSING, 0
487150, ECU0: CC, 0
487150, ECU0: LK, 1
487170, ECU0: CC, 1
487180, ECU0: CC, 0
487190, ECU0: LK, 0
487200, ECU0: CC, 1
487210, ECU0: CC, 0
487210, ECU0: LK, 1
487230, ECU0: CC, 1
487240, ECU0: CC, 0
487250, ECU0: LK, 0
487260, ECU0: CC, 1
487270, ECU0: CC, 0
487270, ECU0: LK, 1
487290, ECU0: CC, 1
487300, ECU0: CC, 0
487310, ECU0: LK, 0
487320, ECU0: CC, 1
487330, ECU0: CC, 0
487330, ECU0: LK, 1
487350, ECU0: CC, 1
487360, ECU0: CC, 0
487370, ECU0: LK, 0
487380, ECU0: CC, 1
487250, ECU0: SENSING, 1
487260, ECU0: SENSING, 0
487310, ECU0: SENSING, 1
487320, ECU0: SENSING, 0
487390, ECU0: CC, 0
487390, ECU0: LK, 1
487410, ECU0: CC, 1
487420, ECU0: CC, 0
487430, ECU0: LK, 0
487430, ECU0: SENSING, 1
487440, ECU0: CC, 1
487440, ECU0: SENSING, 0
487450, ECU0: CC, 0
487450, ECU0: LK, 1
487470, ECU0: CC, 1
487480, ECU0: CC, 0
487490, ECU0: LK, 0
487500, ECU0: CC, 1
487510, ECU0: CC, 0
487510, ECU0: LK, 1
487530, ECU0: CC, 1
487540, ECU0: CC, 0
487550, ECU0: LK, 0
487560, ECU0: CC, 1
487570, ECU0: CC, 0
487570, ECU0: LK, 1
487590, ECU0: CC, 1
487600, ECU0: CC, 0
487610, ECU0: LK, 0
487620, ECU0: CC, 1
487630, ECU0: CC, 0
487630, ECU0: LK, 1
487650, ECU0: CC, 1
487660, ECU0: CC, 0
487670, ECU0: LK, 0
487680, ECU0: CC, 1
487550, ECU0: SENSING, 1
487560, ECU0: SENSING, 0
487690, ECU0: CC, 0
487610, ECU0: SENSING, 1
487620, ECU0: SENSING, 0
487690, ECU0: LK, 1
487710, ECU0: CC, 1
487720, ECU0: CC, 0
487730, ECU0: LK, 0
487730, ECU0: SENSING, 1
487740, ECU0: CC, 1
487740, ECU0: SENSING, 0
487750, ECU0: CC, 0
487750, ECU0: LK, 1
487770, ECU0: CC, 1
487780, ECU0: CC, 0
487790, ECU0: LK, 0
487800, ECU0: CC, 1
487810, ECU0: CC, 0
487810, ECU0: LK, 1
487830, ECU0: CC, 1
487840, ECU0: CC, 0
487850, ECU0: LK, 0
487860, ECU0: CC, 1
487870, ECU0: CC, 0
487870, ECU0: LK, 1
487890, ECU0: CC, 1
487900, ECU0: CC, 0
487910, ECU0: LK, 0
487920, ECU0: CC, 1
487930, ECU0: CC, 0
487930, ECU0: LK, 1
487950, ECU0: CC, 1
487960, ECU0: CC, 0
487970, ECU0: LK, 0
487980, ECU0: CC, 1
487850, ECU0: SENSING, 1
487860, ECU0: SENSING, 0
487910, ECU0: SENSING, 1
487920, ECU0: SENSING, 0
487990, ECU0: CC, 0
487990, ECU0: LK, 1
488010, ECU0: CC, 1
488020, ECU0: CC, 0
488030, ECU0: LK, 0
488030, ECU0: SENSING, 1
488040, ECU0: CC, 1
488040, ECU0: SENSING, 0
488050, ECU0: CC, 0
488050, ECU0: LK, 1
488070, ECU0: CC, 1
488080, ECU0: CC, 0
488090, ECU0: LK, 0
488100, ECU0: CC, 1
488110, ECU0: CC, 0
488110, ECU0: LK, 1
488130, ECU0: CC, 1
488140, ECU0: CC, 0
488150, ECU0: LK, 0
488160, ECU0: CC, 1
488170, ECU0: CC, 0
488170, ECU0: LK, 1
488190, ECU0: CC, 1
488200, ECU0: CC, 0
488210, ECU0: LK, 0
488220, ECU0: CC, 1
488230, ECU0: CC, 0
488230, ECU0: LK, 1
488250, ECU0: CC, 1
488260, ECU0: CC, 0
488270, ECU0: LK, 0
488280, ECU0: CC, 1
488150, ECU0: SENSING, 1
488160, ECU0: SENSING, 0
488210, ECU0: SENSING, 1
488220, ECU0: SENSING, 0
488290, ECU0: CC, 0
488290, ECU0: LK, 1
488310, ECU0: CC, 1
488320, ECU0: CC, 0
488330, ECU0: LK, 0
488330, ECU0: SENSING, 1
488340, ECU0: CC, 1
488340, ECU0: SENSING, 0
488350, ECU0: CC, 0
488350, ECU0: LK, 1
488370, ECU0: CC, 1
488380, ECU0: CC, 0
488390, ECU0: LK, 0
488400, ECU0: CC, 1
488410, ECU0: CC, 0
488410, ECU0: LK, 1
488430, ECU0: CC, 1
488440, ECU0: CC, 0
488450, ECU0: LK, 0
488460, ECU0: CC, 1
488470, ECU0: CC, 0
488470, ECU0: LK, 1
488490, ECU0: CC, 1
488500, ECU0: CC, 0
488510, ECU0: LK, 0
488520, ECU0: CC, 1
488530, ECU0: CC, 0
488530, ECU0: LK, 1
488550, ECU0: CC, 1
488560, ECU0: CC, 0
488570, ECU0: LK, 0
488580, ECU0: CC, 1
488450, ECU0: SENSING, 1
488460, ECU0: SENSING, 0
488510, ECU0: SENSING, 1
488520, ECU0: SENSING, 0
488590, ECU0: CC, 0
488590, ECU0: LK, 1
488610, ECU0: CC, 1
488620, ECU0: CC, 0
488630, ECU0: LK, 0
488630, ECU0: SENSING, 1
488640, ECU0: CC, 1
488640, ECU0: SENSING, 0
488650, ECU0: CC, 0
488650, ECU0: LK, 1
488670, ECU0: CC, 1
488680, ECU0: CC, 0
488690, ECU0: LK, 0
488700, ECU0: CC, 1
488710, ECU0: CC, 0
488710, ECU0: LK, 1
488730, ECU0: CC, 1
488740, ECU0: CC, 0
488750, ECU0: LK, 0
488760, ECU0: CC, 1
488770, ECU0: CC, 0
488770, ECU0: LK, 1
488790, ECU0: CC, 1
488800, ECU0: CC, 0
488810, ECU0: LK, 0
488820, ECU0: CC, 1
488830, ECU0: CC, 0
488830, ECU0: LK, 1
488850, ECU0: CC, 1
488860, ECU0: CC, 0
488870, ECU0: LK, 0
488880, ECU0: CC, 1
488750, ECU0: SENSING, 1
488760, ECU0: SENSING, 0
488810, ECU0: SENSING, 1
488820, ECU0: SENSING, 0
488890, ECU0: CC, 0
488890, ECU0: LK, 1
488910, ECU0: CC, 1
488920, ECU0: CC, 0
488930, ECU0: LK, 0
488930, ECU0: SENSING, 1
488940, ECU0: CC, 1
488940, ECU0: SENSING, 0
488950, ECU0: CC, 0
488950, ECU0: LK, 1
488970, ECU0: CC, 1
488980, ECU0: CC, 0
488990, ECU0: LK, 0
489000, ECU0: CC, 1
489010, ECU0: CC, 0
489010, ECU0: LK, 1
489030, ECU0: CC, 1
489040, ECU0: CC, 0
489050, ECU0: LK, 0
489060, ECU0: CC, 1
489070, ECU0: CC, 0
489070, ECU0: LK, 1
489090, ECU0: CC, 1
489100, ECU0: CC, 0
489110, ECU0: LK, 0
489120, ECU0: CC, 1
489130, ECU0: CC, 0
489130, ECU0: LK, 1
489150, ECU0: CC, 1
489160, ECU0: CC, 0
489170, ECU0: LK, 0
489180, ECU0: CC, 1
489050, ECU0: SENSING, 1
489060, ECU0: SENSING, 0
489110, ECU0: SENSING, 1
489120, ECU0: SENSING, 0
489190, ECU0: CC, 0
489190, ECU0: LK, 1
489210, ECU0: CC, 1
489220, ECU0: CC, 0
489230, ECU0: LK, 0
489230, ECU0: SENSING, 1
489240, ECU0: CC, 1
489240, ECU0: SENSING, 0
489250, ECU0: CC, 0
489250, ECU0: LK, 1
489270, ECU0: CC, 1
489280, ECU0: CC, 0
489290, ECU0: LK, 0
489300, ECU0: CC, 1
489310, ECU0: CC, 0
489310, ECU0: LK, 1
489330, ECU0: CC, 1
489340, ECU0: CC, 0
489350, ECU0: LK, 0
489360, ECU0: CC, 1
489370, ECU0: CC, 0
489370, ECU0: LK, 1
489390, ECU0: CC, 1
489400, ECU0: CC, 0
489410, ECU0: LK, 0
489420, ECU0: CC, 1
489430, ECU0: CC, 0
489430, ECU0: LK, 1
489450, ECU0: CC, 1
489460, ECU0: CC, 0
489470, ECU0: LK, 0
489480, ECU0: CC, 1
489350, ECU0: SENSING, 1
489360, ECU0: SENSING, 0
489410, ECU0: SENSING, 1
489420, ECU0: SENSING, 0
489490, ECU0: CC, 0
489490, ECU0: LK, 1
489510, ECU0: CC, 1
489520, ECU0: CC, 0
489530, ECU0: LK, 0
489530, ECU0: SENSING, 1
489540, ECU0: CC, 1
489540, ECU0: SENSING, 0
489550, ECU0: CC, 0
489550, ECU0: LK, 1
489570, ECU0: CC, 1
489580, ECU0: CC, 0
489590, ECU0: LK, 0
489600, ECU0: CC, 1
489610, ECU0: CC, 0
489610, ECU0: LK, 1
489630, ECU0: CC, 1
489640, ECU0: CC, 0
489650, ECU0: LK, 0
489660, ECU0: CC, 1
489670, ECU0: CC, 0
489670, ECU0: LK, 1
489690, ECU0: CC, 1
489700, ECU0: CC, 0
489710, ECU0: LK, 0
489720, ECU0: CC, 1
489730, ECU0: CC, 0
489730, ECU0: LK, 1
489750, ECU0: CC, 1
489760, ECU0: CC, 0
489770, ECU0: LK, 0
489780, ECU0: CC, 1
489650, ECU0: SENSING, 1
489660, ECU0: SENSING, 0
489710, ECU0: SENSING, 1
489720, ECU0: SENSING, 0
489790, ECU0: CC, 0
489790, ECU0: LK, 1
489810, ECU0: CC, 1
489820, ECU0: CC, 0
489830, ECU0: LK, 0
489830, ECU0: SENSING, 1
489840, ECU0: CC, 1
489840, ECU0: SENSING, 0
489850, ECU0: CC, 0
489850, ECU0: LK, 1
489870, ECU0: CC, 1
489880, ECU0: CC, 0
489890, ECU0: LK, 0
489900, ECU0: CC, 1
489910, ECU0: CC, 0
489910, ECU0: LK, 1
489930, ECU0: CC, 1
489940, ECU0: CC, 0
489950, ECU0: LK, 0
489960, ECU0: CC, 1
489970, ECU0: CC, 0
489970, ECU0: LK, 1
489990, ECU0: CC, 1
490000, ECU0: CC, 0
490010, ECU0: LK, 0
490020, ECU0: CC, 1
490030, ECU0: CC, 0
490030, ECU0: LK, 1
490050, ECU0: CC, 1
490060, ECU0: CC, 0
490070, ECU0: LK, 0
490080, ECU0: CC, 1
489950, ECU0: SENSING, 1
489960, ECU0: SENSING, 0
490010, ECU0: SENSING, 1
490020, ECU0: SENSING, 0
490090, ECU0: CC, 0
490090, ECU0: LK, 1
490110, ECU0: CC, 1
490120, ECU0: CC, 0
490130, ECU0: LK, 0
490130, ECU0: SENSING, 1
490140, ECU0: CC, 1
490140, ECU0: SENSING, 0
490150, ECU0: CC, 0
490150, ECU0: LK, 1
490170, ECU0: CC, 1
490180, ECU0: CC, 0
490190, ECU0: LK, 0
490200, ECU0: CC, 1
490210, ECU0: CC, 0
490210, ECU0: LK, 1
490230, ECU0: CC, 1
490240, ECU0: CC, 0
490250, ECU0: LK, 0
490260, ECU0: CC, 1
490270, ECU0: CC, 0
490270, ECU0: LK, 1
490290, ECU0: CC, 1
490300, ECU0: CC, 0
490310, ECU0: LK, 0
490320, ECU0: CC, 1
490330, ECU0: CC, 0
490330, ECU0: LK, 1
490350, ECU0: CC, 1
490360, ECU0: CC, 0
490370, ECU0: LK, 0
490380, ECU0: CC, 1
490250, ECU0: SENSING, 1
490260, ECU0: SENSING, 0
490310, ECU0: SENSING, 1
490320, ECU0: SENSING, 0
490390, ECU0: CC, 0
490390, ECU0: LK, 1
490410, ECU0: CC, 1
490420, ECU0: CC, 0
490430, ECU0: LK, 0
490430, ECU0: SENSING, 1
490440, ECU0: CC, 1
490440, ECU0: SENSING, 0
490450, ECU0: CC, 0
490450, ECU0: LK, 1
490470, ECU0: CC, 1
490480, ECU0: CC, 0
490490, ECU0: LK, 0
490500, ECU0: CC, 1
490510, ECU0: CC, 0
490510, ECU0: LK, 1
490530, ECU0: CC, 1
490540, ECU0: CC, 0
490550, ECU0: LK, 0
490560, ECU0: CC, 1
490570, ECU0: CC, 0
490570, ECU0: LK, 1
490590, ECU0: CC, 1
490600, ECU0: CC, 0
490610, ECU0: LK, 0
490620, ECU0: CC, 1
490630, ECU0: CC, 0
490630, ECU0: LK, 1
490650, ECU0: CC, 1
490660, ECU0: CC, 0
490670, ECU0: LK, 0
490680, ECU0: CC, 1
490550, ECU0: SENSING, 1
490560, ECU0: SENSING, 0
490610, ECU0: SENSING, 1
490620, ECU0: SENSING, 0
490690, ECU0: CC, 0
490690, ECU0: LK, 1
490710, ECU0: CC, 1
490720, ECU0: CC, 0
490730, ECU0: LK, 0
490730, ECU0: SENSING, 1
490740, ECU0: CC, 1
490740, ECU0: SENSING, 0
490750, ECU0: CC, 0
490750, ECU0: LK, 1
490770, ECU0: CC, 1
490780, ECU0: CC, 0
490790, ECU0: LK, 0
490800, ECU0: CC, 1
490810, ECU0: CC, 0
490810, ECU0: LK, 1
490830, ECU0: CC, 1
490840, ECU0: CC, 0
490850, ECU0: LK, 0
490860, ECU0: CC, 1
490870, ECU0: CC, 0
490870, ECU0: LK, 1
490890, ECU0: CC, 1
490900, ECU0: CC, 0
490910, ECU0: LK, 0
490920, ECU0: CC, 1
490930, ECU0: CC, 0
490930, ECU0: LK, 1
490950, ECU0: CC, 1
490960, ECU0: CC, 0
490970, ECU0: LK, 0
490980, ECU0: CC, 1
490850, ECU0: SENSING, 1
490860, ECU0: SENSING, 0
490910, ECU0: SENSING, 1
490920, ECU0: SENSING, 0
490990, ECU0: CC, 0
490990, ECU0: LK, 1
491010, ECU0: CC, 1
491020, ECU0: CC, 0
491030, ECU0: LK, 0
491030, ECU0: SENSING, 1
491040, ECU0: CC, 1
491040, ECU0: SENSING, 0
491050, ECU0: CC, 0
491050, ECU0: LK, 1
491070, ECU0: CC, 1
491080, ECU0: CC, 0
491090, ECU0: LK, 0
491100, ECU0: CC, 1
491110, ECU0: CC, 0
491110, ECU0: LK, 1
491130, ECU0: CC, 1
491140, ECU0: CC, 0
491150, ECU0: LK, 0
491160, ECU0: CC, 1
491170, ECU0: CC, 0
491170, ECU0: LK, 1
491190, ECU0: CC, 1
491200, ECU0: CC, 0
491210, ECU0: LK, 0
491220, ECU0: CC, 1
491230, ECU0: CC, 0
491230, ECU0: LK, 1
491250, ECU0: CC, 1
491260, ECU0: CC, 0
491270, ECU0: LK, 0
491280, ECU0: CC, 1
491150, ECU0: SENSING, 1
491160, ECU0: SENSING, 0
491210, ECU0: SENSING, 1
491220, ECU0: SENSING, 0
491290, ECU0: CC, 0
491290, ECU0: LK, 1
491310, ECU0: CC, 1
491320, ECU0: CC, 0
491330, ECU0: LK, 0
491330, ECU0: SENSING, 1
491340, ECU0: CC, 1
491340, ECU0: SENSING, 0
491350, ECU0: CC, 0
491350, ECU0: LK, 1
491370, ECU0: CC, 1
491380, ECU0: CC, 0
491390, ECU0: LK, 0
491400, ECU0: CC, 1
491410, ECU0: CC, 0
491410, ECU0: LK, 1
491430, ECU0: CC, 1
491440, ECU0: CC, 0
491450, ECU0: LK, 0
491460, ECU0: CC, 1
491470, ECU0: CC, 0
491470, ECU0: LK, 1
491490, ECU0: CC, 1
491500, ECU0: CC, 0
491510, ECU0: LK, 0
491520, ECU0: CC, 1
491530, ECU0: CC, 0
491530, ECU0: LK, 1
491550, ECU0: CC, 1
491560, ECU0: CC, 0
491570, ECU0: LK, 0
491580, ECU0: CC, 1
491450, ECU0: SENSING, 1
491460, ECU0: SENSING, 0
491510, ECU0: SENSING, 1
491520, ECU0: SENSING, 0
491590, ECU0: CC, 0
491590, ECU0: LK, 1
491610, ECU0: CC, 1
491620, ECU0: CC, 0
491630, ECU0: LK, 0
491630, ECU0: SENSING, 1
491640, ECU0: CC, 1
491640, ECU0: SENSING, 0
491650, ECU0: CC, 0
491650, ECU0: LK, 1
491670, ECU0: CC, 1
491680, ECU0: CC, 0
491690, ECU0: LK, 0
491700, ECU0: CC, 1
491710, ECU0: CC, 0
491710, ECU0: LK, 1
491730, ECU0: CC, 1
491740, ECU0: CC, 0
491750, ECU0: LK, 0
491760, ECU0: CC, 1
491770, ECU0: CC, 0
491770, ECU0: LK, 1
491790, ECU0: CC, 1
491800, ECU0: CC, 0
491810, ECU0: LK, 0
491820, ECU0: CC, 1
491830, ECU0: CC, 0
491830, ECU0: LK, 1
491850, ECU0: CC, 1
491860, ECU0: CC, 0
491870, ECU0: LK, 0
491880, ECU0: CC, 1
491750, ECU0: SENSING, 1
491760, ECU0: SENSING, 0
491810, ECU0: SENSING, 1
491820, ECU0: SENSING, 0
491890, ECU0: CC, 0
491890, ECU0: LK, 1
491910, ECU0: CC, 1
491920, ECU0: CC, 0
491930, ECU0: LK, 0
491930, ECU0: SENSING, 1
491940, ECU0: CC, 1
491940, ECU0: SENSING, 0
491950, ECU0: CC, 0
491950, ECU0: LK, 1
491970, ECU0: CC, 1
491980, ECU0: CC, 0
491990, ECU0: LK, 0
492000, ECU0: CC, 1
492010, ECU0: CC, 0
492010, ECU0: LK, 1
492030, ECU0: CC, 1
492040, ECU0: CC, 0
492050, ECU0: LK, 0
492060, ECU0: CC, 1
492070, ECU0: CC, 0
492070, ECU0: LK, 1
492090, ECU0: CC, 1
492100, ECU0: CC, 0
492110, ECU0: LK, 0
492120, ECU0: CC, 1
492130, ECU0: CC, 0
492130, ECU0: LK, 1
492150, ECU0: CC, 1
492160, ECU0: CC, 0
492170, ECU0: LK, 0
492180, ECU0: CC, 1
492050, ECU0: SENSING, 1
492060, ECU0: SENSING, 0
492110, ECU0: SENSING, 1
492120, ECU0: SENSING, 0
492190, ECU0: CC, 0
492190, ECU0: LK, 1
492210, ECU0: CC, 1
492220, ECU0: CC, 0
492230, ECU0: LK, 0
492230, ECU0: SENSING, 1
492240, ECU0: CC, 1
492240, ECU0: SENSING, 0
492250, ECU0: CC, 0
492250, ECU0: LK, 1
492270, ECU0: CC, 1
492280, ECU0: CC, 0
492290, ECU0: LK, 0
492300, ECU0: CC, 1
492310, ECU0: CC, 0
492310, ECU0: LK, 1
492330, ECU0: CC, 1
492340, ECU0: CC, 0
492350, ECU0: LK, 0
492360, ECU0: CC, 1
492370, ECU0: CC, 0
492370, ECU0: LK, 1
492390, ECU0: CC, 1
492400, ECU0: CC, 0
492410, ECU0: LK, 0
492420, ECU0: CC, 1
492430, ECU0: CC, 0
492430, ECU0: LK, 1
492450, ECU0: CC, 1
492460, ECU0: CC, 0
492470, ECU0: LK, 0
492480, ECU0: CC, 1
492350, ECU0: SENSING, 1
492360, ECU0: SENSING, 0
492490, ECU0: CC, 0
492410, ECU0: SENSING, 1
492420, ECU0: SENSING, 0
492490, ECU0: LK, 1
492510, ECU0: CC, 1
492520, ECU0: CC, 0
492530, ECU0: LK, 0
492530, ECU0: SENSING, 1
492540, ECU0: CC, 1
492540, ECU0: SENSING, 0
492550, ECU0: CC, 0
492550, ECU0: LK, 1
492570, ECU0: CC, 1
492580, ECU0: CC, 0
492590, ECU0: LK, 0
492600, ECU0: CC, 1
492610, ECU0: CC, 0
492610, ECU0: LK, 1
492630, ECU0: CC, 1
492640, ECU0: CC, 0
492650, ECU0: LK, 0
492660, ECU0: CC, 1
492670, ECU0: CC, 0
492670, ECU0: LK, 1
492690, ECU0: CC, 1
492700, ECU0: CC, 0
492710, ECU0: LK, 0
492720, ECU0: CC, 1
492730, ECU0: CC, 0
492730, ECU0: LK, 1
492750, ECU0: CC, 1
492760, ECU0: CC, 0
492770, ECU0: LK, 0
492780, ECU0: CC, 1
492650, ECU0: SENSING, 1
492660, ECU0: SENSING, 0
492790, ECU0: CC, 0
492710, ECU0: SENSING, 1
492720, ECU0: SENSING, 0
492790, ECU0: LK, 1
492810, ECU0: CC, 1
492820, ECU0: CC, 0
492830, ECU0: LK, 0
492830, ECU0: SENSING, 1
492840, ECU0: CC, 1
492840, ECU0: SENSING, 0
492850, ECU0: CC, 0
492850, ECU0: LK, 1
492870, ECU0: CC, 1
492880, ECU0: CC, 0
492890, ECU0: LK, 0
492900, ECU0: CC, 1
492910, ECU0: CC, 0
492910, ECU0: LK, 1
492930, ECU0: CC, 1
492940, ECU0: CC, 0
492950, ECU0: LK, 0
492960, ECU0: CC, 1
492970, ECU0: CC, 0
492970, ECU0: LK, 1
492990, ECU0: CC, 1
493000, ECU0: CC, 0
493010, ECU0: LK, 0
493020, ECU0: CC, 1
493030, ECU0: CC, 0
493030, ECU0: LK, 1
493050, ECU0: CC, 1
493060, ECU0: CC, 0
493070, ECU0: LK, 0
493080, ECU0: CC, 1
492950, ECU0: SENSING, 1
492960, ECU0: SENSING, 0
493090, ECU0: CC, 0
493010, ECU0: SENSING, 1
493020, ECU0: SENSING, 0
493090, ECU0: LK, 1
493110, ECU0: CC, 1
493120, ECU0: CC, 0
493130, ECU0: LK, 0
493130, ECU0: SENSING, 1
493140, ECU0: CC, 1
493140, ECU0: SENSING, 0
493150, ECU0: CC, 0
493150, ECU0: LK, 1
493170, ECU0: CC, 1
493180, ECU0: CC, 0
493190, ECU0: LK, 0
493200, ECU0: CC, 1
493210, ECU0: CC, 0
493210, ECU0: LK, 1
493230, ECU0: CC, 1
493240, ECU0: CC, 0
493250, ECU0: LK, 0
493260, ECU0: CC, 1
493270, ECU0: CC, 0
493270, ECU0: LK, 1
493290, ECU0: CC, 1
493300, ECU0: CC, 0
493310, ECU0: LK, 0
493320, ECU0: CC, 1
493330, ECU0: CC, 0
493330, ECU0: LK, 1
493350, ECU0: CC, 1
493360, ECU0: CC, 0
493370, ECU0: LK, 0
493380, ECU0: CC, 1
493250, ECU0: SENSING, 1
493260, ECU0: SENSING, 0
493310, ECU0: SENSING, 1
493320, ECU0: SENSING, 0
493390, ECU0: CC, 0
493390, ECU0: LK, 1
493410, ECU0: CC, 1
493420, ECU0: CC, 0
493430, ECU0: LK, 0
493430, ECU0: SENSING, 1
493440, ECU0: CC, 1
493440, ECU0: SENSING, 0
493450, ECU0: CC, 0
493450, ECU0: LK, 1
493470, ECU0: CC, 1
493480, ECU0: CC, 0
493490, ECU0: LK, 0
493500, ECU0: CC, 1
493510, ECU0: CC, 0
493510, ECU0: LK, 1
493530, ECU0: CC, 1
493540, ECU0: CC, 0
493550, ECU0: LK, 0
493550, ECU0: SENSING, 1
493560, ECU0: CC, 1
493560, ECU0: SENSING, 0
493570, ECU0: CC, 0
493570, ECU0: LK, 1
493590, ECU0: CC, 1
493600, ECU0: CC, 0
493610, ECU0: LK, 0
493610, ECU0: SENSING, 1
493620, ECU0: CC, 1
493620, ECU0: SENSING, 0
493630, ECU0: CC, 0
493630, ECU0: LK, 1
493650, ECU0: CC, 1
493660, ECU0: CC, 0
493670, ECU0: LK, 0
493680, ECU0: CC, 1
493690, ECU0: CC, 0
493690, ECU0: LK, 1
493710, ECU0: CC, 1
493720, ECU0: CC, 0
493730, ECU0: LK, 0
493730, ECU0: SENSING, 1
493740, ECU0: CC, 1
493740, ECU0: SENSING, 0
493750, ECU0: CC, 0
493750, ECU0: LK, 1
493770, ECU0: CC, 1
493780, ECU0: CC, 0
493790, ECU0: LK, 0
493800, ECU0: CC, 1
493810, ECU0: CC, 0
493810, ECU0: LK, 1
493830, ECU0: CC, 1
493840, ECU0: CC, 0
493850, ECU0: LK, 0
493860, ECU0: CC, 1
493870, ECU0: CC, 0
493870, ECU0: LK, 1
493890, ECU0: CC, 1
493900, ECU0: CC, 0
493910, ECU0: LK, 0
493920, ECU0: CC, 1
493930, ECU0: CC, 0
493930, ECU0: LK, 1
493950, ECU0: CC, 1
493960, ECU0: CC, 0
493970, ECU0: LK, 0
493980, ECU0: CC, 1
493850, ECU0: SENSING, 1
493860, ECU0: SENSING, 0
493910, ECU0: SENSING, 1
493920, ECU0: SENSING, 0
493990, ECU0: CC, 0
493990, ECU0: LK, 1
494010, ECU0: CC, 1
494020, ECU0: CC, 0
494030, ECU0: LK, 0
494030, ECU0: SENSING, 1
494040, ECU0: CC, 1
494040, ECU0: SENSING, 0
494050, ECU0: CC, 0
494050, ECU0: LK, 1
494070, ECU0: CC, 1
494080, ECU0: CC, 0
494090, ECU0: LK, 0
494100, ECU0: CC, 1
494110, ECU0: CC, 0
494110, ECU0: LK, 1
494130, ECU0: CC, 1
494140, ECU0: CC, 0
494150, ECU0: LK, 0
494160, ECU0: CC, 1
494170, ECU0: CC, 0
494170, ECU0: LK, 1
494190, ECU0: CC, 1
494200, ECU0: CC, 0
494210, ECU0: LK, 0
494220, ECU0: CC, 1
494230, ECU0: CC, 0
494230, ECU0: LK, 1
494250, ECU0: CC, 1
494260, ECU0: CC, 0
494270, ECU0: LK, 0
494280, ECU0: CC, 1
494150, ECU0: SENSING, 1
494160, ECU0: SENSING, 0
494210, ECU0: SENSING, 1
494220, ECU0: SENSING, 0
494290, ECU0: CC, 0
494290, ECU0: LK, 1
494310, ECU0: CC, 1
494320, ECU0: CC, 0
494330, ECU0: LK, 0
494330, ECU0: SENSING, 1
494340, ECU0: CC, 1
494340, ECU0: SENSING, 0
494350, ECU0: CC, 0
494350, ECU0: LK, 1
494370, ECU0: CC, 1
494380, ECU0: CC, 0
494390, ECU0: LK, 0
494400, ECU0: CC, 1
494410, ECU0: CC, 0
494410, ECU0: LK, 1
494430, ECU0: CC, 1
494440, ECU0: CC, 0
494450, ECU0: LK, 0
494460, ECU0: CC, 1
494470, ECU0: CC, 0
494470, ECU0: LK, 1
494490, ECU0: CC, 1
494500, ECU0: CC, 0
494510, ECU0: LK, 0
494520, ECU0: CC, 1
494530, ECU0: CC, 0
494530, ECU0: LK, 1
494550, ECU0: CC, 1
494560, ECU0: CC, 0
494570, ECU0: LK, 0
494580, ECU0: CC, 1
494450, ECU0: SENSING, 1
494460, ECU0: SENSING, 0
494510, ECU0: SENSING, 1
494520, ECU0: SENSING, 0
494590, ECU0: CC, 0
494590, ECU0: LK, 1
494610, ECU0: CC, 1
494620, ECU0: CC, 0
494630, ECU0: LK, 0
494630, ECU0: SENSING, 1
494640, ECU0: CC, 1
494640, ECU0: SENSING, 0
494650, ECU0: CC, 0
494650, ECU0: LK, 1
494670, ECU0: CC, 1
494680, ECU0: CC, 0
494690, ECU0: LK, 0
494700, ECU0: CC, 1
494710, ECU0: CC, 0
494710, ECU0: LK, 1
494730, ECU0: CC, 1
494740, ECU0: CC, 0
494750, ECU0: LK, 0
494760, ECU0: CC, 1
494770, ECU0: CC, 0
494770, ECU0: LK, 1
494790, ECU0: CC, 1
494800, ECU0: CC, 0
494810, ECU0: LK, 0
494820, ECU0: CC, 1
494830, ECU0: CC, 0
494830, ECU0: LK, 1
494850, ECU0: CC, 1
494860, ECU0: CC, 0
494870, ECU0: LK, 0
494880, ECU0: CC, 1
494750, ECU0: SENSING, 1
494760, ECU0: SENSING, 0
494810, ECU0: SENSING, 1
494820, ECU0: SENSING, 0
494890, ECU0: CC, 0
494890, ECU0: LK, 1
494910, ECU0: CC, 1
494920, ECU0: CC, 0
